m/z	intensity
129.10359	73.0
129.10518	42.0
129.10678	30.0
129.10837	27.0
129.10997	14.0
129.11156	19.0
129.11316	9.0
129.11475	9.0
129.11635	9.0
129.11794	0.0
129.12592	0.0
129.1275	14.0
129.1291	0.0
129.13069	0.0
129.1323	9.0
129.13388	43.0
129.13548	63.0
129.13707	91.0
129.13867	43.0
129.14026	51.0
129.14186	24.0
129.14345	19.0
129.14505	0.0
129.14664	0.0
129.14824	9.0
129.14983	0.0
129.9755	0.0
129.97708	9.0
129.97868	0.0
129.98349	0.0
129.98509	14.0
129.98668	0.0
129.98988	0.0
129.99149	9.0
129.99309	0.0
130.03787	0.0
130.03947	9.0
130.04108	0.0
130.04588	0.0
130.04749	9.0
130.04907	0.0
130.05548	0.0
130.05708	9.0
130.05869	9.0
130.06027	0.0
130.06187	0.0
130.06348	14.0
130.06508	24.0
130.06668	9.0
130.06828	0.0
130.07149	0.0
130.07307	9.0
130.07468	0.0
130.07948	0.0
130.08109	9.0
130.08269	40.0
130.08427	40.0
130.08588	42.0
130.08748	9.0
130.08908	26.0
130.09068	9.0
130.09229	14.0
130.09389	9.0
130.09549	14.0
130.09708	0.0
130.10028	0.0
130.10188	14.0
130.10349	0.0
130.11469	0.0
130.11629	9.0
130.11789	0.0
130.1227	0.0
130.1243	19.0
130.12589	14.0
130.12749	0.0
130.1371	0.0
130.1387	9.0
130.14029	0.0
130.14189	0.0
130.1435	9.0
130.1451	0.0
130.1467	0.0
130.1483	14.0
130.1499	19.0
130.1515	63.0
130.1531	134.0
130.15471	220.0
130.1563	554.0
130.1579	852.0
130.1595	515.0
130.1611	301.0
130.1627	134.0
130.1643	74.0
130.16591	28.0
130.16751	23.0
130.16911	19.0
130.17072	14.0
130.1723	14.0
130.1739	0.0
130.42055	0.0
130.42215	9.0
130.42375	0.0
130.97392	0.0
130.97554	24.0
130.97714	24.0
130.97874	0.0
130.98035	0.0
130.98196	14.0
130.98357	0.0
130.98517	19.0
130.98677	0.0
131.03334	0.0
131.03496	9.0
131.03656	0.0
131.0478	0.0
131.04941	9.0
131.05101	0.0
131.05423	0.0
131.05583	9.0
131.05743	0.0
131.06386	0.0
131.06548	9.0
131.06708	19.0
131.06868	28.0
131.07028	47.0
131.0719	9.0
131.0735	0.0
131.0751	9.0
131.07672	0.0
131.07832	9.0
131.07993	39.0
131.08153	36.0
131.08315	28.0
131.08475	36.0
131.08635	35.0
131.08795	14.0
131.08957	0.0
131.10081	0.0
131.10242	9.0
131.10402	14.0
131.10564	14.0
131.10724	0.0
131.11044	0.0
131.11206	9.0
131.11366	38.0
131.11526	93.0
131.11688	67.0
131.11848	98.0
131.12009	89.0
131.12169	9.0
131.1233	9.0
131.12491	9.0
131.12651	0.0
131.12813	0.0
131.12973	9.0
131.13133	0.0
131.15382	0.0
131.15544	14.0
131.15704	0.0
131.15865	19.0
131.16026	65.0
131.16187	24.0
131.16347	28.0
131.16507	14.0
131.16669	19.0
131.16829	0.0
131.16989	9.0
131.17151	0.0
131.95523	0.0
131.95685	9.0
131.95847	9.0
131.96007	0.0
131.96652	0.0
131.96812	9.0
131.96974	0.0
132.06001	0.0
132.06163	9.0
132.06325	0.0
132.06485	0.0
132.06647	9.0
132.06808	0.0
132.07452	0.0
132.07614	19.0
132.07776	0.0
132.07936	26.0
132.08098	9.0
132.0826	9.0
132.0842	9.0
132.08582	0.0
132.09549	0.0
132.0971	14.0
132.09872	0.0
132.10194	0.0
132.10356	9.0
132.10516	0.0
132.11	0.0
132.11162	14.0
132.11324	14.0
132.11484	9.0
132.11646	9.0
132.11807	0.0
132.12453	0.0
132.12613	9.0
132.12775	0.0
132.98389	0.0
132.9855	31.0
132.98712	19.0
132.98874	14.0
132.99036	9.0
132.99197	0.0
133.04538	0.0
133.047	9.0
133.04861	0.0
133.05023	19.0
133.05185	0.0
133.05995	0.0
133.06157	31.0
133.06319	14.0
133.0648	0.0
133.06642	0.0
133.06804	19.0
133.06966	0.0
133.07451	0.0
133.07613	9.0
133.07774	9.0
133.07936	26.0
133.08098	60.0
133.08261	112.0
133.08423	137.0
133.08585	172.0
133.08746	137.0
133.08908	47.0
133.0907	52.0
133.09232	19.0
133.09393	24.0
133.09555	24.0
133.09717	64.0
133.09879	56.0
133.1004	35.0
133.10202	30.0
133.10365	19.0
133.10527	9.0
133.10689	9.0
133.1085	14.0
133.11012	14.0
133.11174	0.0
133.95807	0.0
133.95969	9.0
133.96132	0.0
133.9808	0.0
133.98242	9.0
133.98405	19.0
133.98567	14.0
133.9873	0.0
134.05553	0.0
134.05714	9.0
134.05876	0.0
134.07501	0.0
134.07664	9.0
134.07826	0.0
134.08313	0.0
134.08476	14.0
134.08638	0.0
134.08801	0.0
134.08963	24.0
134.09126	14.0
134.09288	9.0
134.09451	9.0
134.09613	0.0
134.09776	9.0
134.09938	0.0
134.10101	0.0
134.10263	9.0
134.10426	0.0
134.10588	0.0
134.10751	14.0
134.10913	0.0
134.97166	0.0
134.9733	9.0
134.97491	14.0
134.97655	33.0
134.97818	29.0
134.97981	37.0
134.98145	24.0
134.98308	9.0
134.9847	14.0
134.98633	0.0
134.99611	0.0
134.99774	19.0
134.99937	19.0
135.001	19.0
135.00264	27.0
135.00426	44.0
135.00589	9.0
135.00752	24.0
135.00916	9.0
135.01079	0.0
135.0385	0.0
135.04013	14.0
135.04176	9.0
135.0434	24.0
135.04503	0.0
135.05318	0.0
135.05481	14.0
135.05644	9.0
135.05806	0.0
135.0597	9.0
135.06133	9.0
135.06296	14.0
135.06459	0.0
135.06786	0.0
135.06947	9.0
135.0711	0.0
135.07274	0.0
135.07437	9.0
135.076	19.0
135.07764	27.0
135.07927	41.0
135.0809	19.0
135.08252	14.0
135.08415	24.0
135.08578	19.0
135.08742	9.0
135.08905	0.0
135.09393	0.0
135.09557	14.0
135.0972	14.0
135.09883	24.0
135.10046	44.0
135.1021	24.0
135.10373	26.0
135.10536	9.0
135.10698	0.0
135.10861	0.0
135.11024	14.0
135.11188	9.0
135.11351	42.0
135.11514	24.0
135.11678	44.0
135.11841	36.0
135.12004	14.0
135.12166	25.0
135.12329	0.0
135.12492	0.0
135.12656	9.0
135.12819	0.0
135.94164	0.0
135.94327	14.0
135.9449	14.0
135.94653	9.0
135.94817	14.0
135.94981	0.0
135.97926	0.0
135.9809	9.0
135.98253	0.0
135.9907	0.0
135.99234	9.0
135.99399	0.0
136.01035	0.0
136.01198	14.0
136.01361	33.0
136.01526	67.0
136.01689	149.0
136.01852	405.0
136.02016	596.0
136.0218	384.0
136.02344	234.0
136.02507	210.0
136.0267	114.0
136.02835	59.0
136.02998	14.0
136.03162	9.0
136.03325	0.0
136.0349	0.0
136.03653	9.0
136.03816	0.0
136.04144	0.0
136.04308	14.0
136.04471	0.0
136.05125	0.0
136.05289	9.0
136.05453	0.0
136.05617	24.0
136.0578	24.0
136.05943	79.0
136.06108	26.0
136.06271	31.0
136.06435	26.0
136.06598	19.0
136.06763	0.0
136.06926	19.0
136.07089	19.0
136.07253	0.0
136.07417	14.0
136.0758	33.0
136.07744	0.0
136.08072	0.0
136.08235	19.0
136.08398	0.0
136.08562	0.0
136.08727	9.0
136.0889	9.0
136.09053	0.0
136.10362	0.0
136.10527	19.0
136.1069	19.0
136.10854	14.0
136.11018	42.0
136.11182	58.0
136.11345	14.0
136.11508	0.0
136.11673	19.0
136.11836	9.0
136.12	0.0
136.12163	14.0
136.12328	0.0
136.89044	0.0
136.89209	9.0
136.89372	0.0
137.01688	0.0
137.01852	29.0
137.02016	14.0
137.0218	14.0
137.02345	31.0
137.02509	27.0
137.02673	30.0
137.02837	9.0
137.03001	14.0
137.03166	9.0
137.0333	9.0
137.03494	0.0
137.04152	0.0
137.04315	9.0
137.0448	0.0
137.04643	9.0
137.04808	0.0
137.05136	0.0
137.05301	14.0
137.05466	14.0
137.05629	33.0
137.05794	44.0
137.05959	38.0
137.06122	58.0
137.06287	24.0
137.06451	34.0
137.06615	19.0
137.0678	14.0
137.06944	27.0
137.07108	19.0
137.07272	0.0
137.07437	0.0
137.076	9.0
137.07765	0.0
137.08914	0.0
137.09079	9.0
137.09244	24.0
137.09407	35.0
137.09572	50.0
137.09737	107.0
137.099	19.0
137.10065	28.0
137.1023	0.0
137.10722	0.0
137.10886	14.0
137.1105	0.0
137.11215	9.0
137.11378	0.0
137.11543	19.0
137.11708	0.0
137.12529	0.0
137.12694	9.0
137.12857	33.0
137.13022	37.0
137.13187	43.0
137.1335	24.0
137.13515	14.0
137.1368	9.0
137.13843	14.0
137.14008	0.0
137.9579	0.0
137.95955	14.0
137.9612	33.0
137.96284	46.0
137.9645	19.0
137.96614	25.0
137.96779	19.0
137.96944	0.0
137.97108	9.0
137.97273	0.0
138.01228	0.0
138.01393	24.0
138.01558	54.0
138.01723	9.0
138.01888	0.0
138.02382	0.0
138.02547	19.0
138.02711	0.0
138.0337	0.0
138.03535	9.0
138.037	0.0
138.04855	0.0
138.0502	9.0
138.05185	9.0
138.0535	14.0
138.05515	0.0
138.06668	0.0
138.06833	14.0
138.06998	0.0
138.08482	0.0
138.08647	9.0
138.08812	0.0
138.08977	19.0
138.09142	9.0
138.09306	9.0
138.09471	0.0
138.09636	9.0
138.098	19.0
138.09966	0.0
138.1013	9.0
138.10295	0.0
138.11285	0.0
138.1145	9.0
138.11615	0.0
138.12604	0.0
138.12769	9.0
138.12933	0.0
138.13428	0.0
138.13593	9.0
138.13759	0.0
138.96498	0.0
138.96663	19.0
138.96829	14.0
138.96994	26.0
138.97159	19.0
138.97325	19.0
138.9749	14.0
138.97656	9.0
138.97821	0.0
138.97986	0.0
138.98152	14.0
138.98317	0.0
138.99806	0.0
138.99971	9.0
139.00137	0.0
139.00302	9.0
139.00468	9.0
139.00633	0.0
139.00798	9.0
139.00964	9.0
139.01129	0.0
139.01295	31.0
139.0146	0.0
139.01625	0.0
139.01791	14.0
139.01956	0.0
139.02122	0.0
139.02287	9.0
139.02452	0.0
139.03445	0.0
139.0361	19.0
139.03777	43.0
139.03941	24.0
139.04108	0.0
139.04272	0.0
139.04439	9.0
139.04604	0.0
139.04768	0.0
139.04935	29.0
139.051	9.0
139.05266	0.0
139.0543	0.0
139.05597	9.0
139.05762	24.0
139.05927	0.0
139.06424	0.0
139.06589	9.0
139.06755	9.0
139.0692	19.0
139.07085	24.0
139.07251	26.0
139.07416	49.0
139.07582	28.0
139.07747	14.0
139.07913	0.0
139.08078	0.0
139.08243	19.0
139.08409	9.0
139.08574	14.0
139.0874	14.0
139.08905	0.0
139.1023	0.0
139.10394	14.0
139.1056	0.0
139.10725	72.0
139.10892	89.0
139.11057	166.0
139.11221	84.0
139.11388	30.0
139.11552	24.0
139.11719	26.0
139.11884	59.0
139.1205	122.0
139.12215	98.0
139.12381	66.0
139.12546	24.0
139.12712	81.0
139.12877	9.0
139.13042	24.0
139.13208	0.0
139.14201	0.0
139.14366	9.0
139.14532	9.0
139.14697	14.0
139.14864	0.0
139.15028	9.0
139.15193	0.0
139.93755	0.0
139.93921	9.0
139.94087	0.0
139.95912	0.0
139.96078	9.0
139.96245	9.0
139.96411	0.0
139.97241	0.0
139.97406	9.0
139.97572	0.0
139.98236	0.0
139.98402	9.0
139.98569	0.0
140.00395	0.0
140.0056	9.0
140.00726	0.0
140.03716	0.0
140.0388	9.0
140.04047	0.0
140.0604	0.0
140.06206	14.0
140.06372	14.0
140.06538	30.0
140.06703	53.0
140.0687	27.0
140.07036	9.0
140.07202	0.0
140.077	0.0
140.07866	9.0
140.08032	0.0
140.09859	0.0
140.10025	9.0
140.10191	14.0
140.10358	0.0
140.10522	9.0
140.10689	19.0
140.10855	19.0
140.11021	0.0
140.11354	0.0
140.1152	14.0
140.11685	9.0
140.11852	19.0
140.12018	0.0
140.12184	9.0
140.1235	9.0
140.12517	0.0
140.12682	14.0
140.12848	0.0
140.1401	0.0
140.14177	9.0
140.14343	0.0
140.14676	0.0
140.1484	9.0
140.15007	9.0
140.15173	0.0
140.42094	0.0
140.4226	9.0
140.42427	0.0
140.95181	0.0
140.95349	14.0
140.95515	9.0
140.95682	70.0
140.95848	148.0
140.96014	186.0
140.9618	116.0
140.96349	117.0
140.96515	70.0
140.96681	30.0
140.96848	14.0
140.97014	28.0
140.9718	0.0
141.00346	0.0
141.00513	9.0
141.00679	0.0
141.04178	0.0
141.04344	9.0
141.04512	0.0
141.05011	0.0
141.05177	39.0
141.05345	9.0
141.05511	14.0
141.05678	9.0
141.05844	0.0
141.06012	14.0
141.06178	0.0
141.06345	9.0
141.06511	0.0
141.07011	0.0
141.07178	19.0
141.07344	0.0
141.08344	0.0
141.08511	19.0
141.08678	52.0
141.08844	182.0
141.0901	141.0
141.09178	107.0
141.09344	87.0
141.09511	59.0
141.09677	36.0
141.09843	42.0
141.10011	29.0
141.10178	19.0
141.10344	19.0
141.1051	19.0
141.10678	9.0
141.10844	0.0
141.1101	9.0
141.11177	0.0
141.11343	9.0
141.11511	9.0
141.11678	0.0
141.1201	0.0
141.12178	9.0
141.12344	14.0
141.1251	0.0
141.12677	9.0
141.12845	14.0
141.13011	9.0
141.13177	14.0
141.13344	36.0
141.13512	37.0
141.13678	60.0
141.13844	45.0
141.1401	27.0
141.14177	9.0
141.14345	0.0
141.15845	0.0
141.16011	14.0
141.16177	24.0
141.16345	29.0
141.16512	24.0
141.16678	14.0
141.16844	14.0
141.17012	0.0
141.17178	0.0
141.17345	9.0
141.17511	0.0
141.92963	0.0
141.9313	19.0
141.93297	30.0
141.93465	9.0
141.93633	24.0
141.93799	0.0
141.93967	24.0
141.94133	0.0
141.94301	19.0
141.94467	0.0
141.94801	0.0
141.94969	9.0
141.95135	0.0
141.95303	24.0
141.95471	51.0
141.95638	27.0
141.95805	32.0
141.95972	9.0
141.9614	34.0
141.96306	14.0
141.96474	0.0
141.97142	0.0
141.9731	9.0
141.97476	0.0
141.98146	0.0
141.98312	9.0
141.9848	9.0
141.98647	0.0
142.03662	0.0
142.0383	9.0
142.03998	0.0
142.04498	0.0
142.04666	9.0
142.04834	0.0
142.05	0.0
142.05168	9.0
142.05334	0.0
142.07677	0.0
142.07843	9.0
142.08011	9.0
142.08179	14.0
142.08345	9.0
142.08513	24.0
142.08679	24.0
142.08847	9.0
142.09015	9.0
142.09181	9.0
142.09349	27.0
142.09515	19.0
142.09683	9.0
142.09851	14.0
142.10017	0.0
142.11356	0.0
142.11523	9.0
142.1169	14.0
142.11858	9.0
142.12025	9.0
142.12192	41.0
142.1236	41.0
142.12526	14.0
142.12694	19.0
142.12862	14.0
142.13028	14.0
142.13196	19.0
142.13364	0.0
142.1353	14.0
142.13698	9.0
142.13864	0.0
142.16374	0.0
142.1654	9.0
142.16708	0.0
142.9192	0.0
142.92088	9.0
142.92256	0.0
142.93767	0.0
142.93935	14.0
142.94102	0.0
142.9578	0.0
142.95947	9.0
142.96115	0.0
142.96451	0.0
142.96619	9.0
142.96786	9.0
142.96953	0.0
143.02155	0.0
143.02322	9.0
143.0249	0.0
143.03162	0.0
143.0333	14.0
143.03497	0.0
143.06517	0.0
143.06685	9.0
143.06853	24.0
143.0702	14.0
143.07188	19.0
143.07356	24.0
143.07524	9.0
143.07692	0.0
143.0786	14.0
143.08028	9.0
143.08195	14.0
143.08363	25.0
143.08531	0.0
143.08699	0.0
143.08867	9.0
143.09035	0.0
143.0937	0.0
143.09538	14.0
143.09706	14.0
143.09874	0.0
143.10042	9.0
143.1021	24.0
143.10378	9.0
143.10545	76.0
143.10713	28.0
143.10881	24.0
143.11049	19.0
143.11217	9.0
143.11385	19.0
143.11552	27.0
143.1172	14.0
143.11888	19.0
143.12056	37.0
143.12224	24.0
143.12392	14.0
143.1256	9.0
143.12727	0.0
143.13567	0.0
143.13734	9.0
143.13902	0.0
143.14238	0.0
143.14406	14.0
143.14574	19.0
143.14742	41.0
143.1491	70.0
143.15077	215.0
143.15245	257.0
143.15413	204.0
143.1558	259.0
143.15749	166.0
143.15916	39.0
143.16084	27.0
143.16252	27.0
143.1642	24.0
143.16588	9.0
143.16756	0.0
143.95094	0.0
143.95262	14.0
143.95432	0.0
143.95767	0.0
143.95937	9.0
143.96104	14.0
143.96272	0.0
144.05533	0.0
144.05702	9.0
144.0587	32.0
144.06038	32.0
144.06207	34.0
144.06375	24.0
144.06543	39.0
144.06712	26.0
144.0688	0.0
144.0705	9.0
144.07217	0.0
144.07555	0.0
144.07722	19.0
144.0789	14.0
144.0806	14.0
144.08228	0.0
144.09407	0.0
144.09575	9.0
144.09743	0.0
144.09912	0.0
144.1008	19.0
144.1025	19.0
144.10417	19.0
144.10585	0.0
144.10754	0.0
144.10922	9.0
144.11092	14.0
144.1126	0.0
144.11427	0.0
144.11597	9.0
144.11765	0.0
144.12775	0.0
144.12944	14.0
144.13112	14.0
144.13281	28.0
144.13449	56.0
144.13617	83.0
144.13786	54.0
144.13954	124.0
144.14122	19.0
144.14291	30.0
144.14459	19.0
144.14629	14.0
144.14796	9.0
144.14964	32.0
144.15134	9.0
144.15302	19.0
144.15471	37.0
144.15639	24.0
144.15807	9.0
144.15976	9.0
144.16144	0.0
144.16313	24.0
144.16481	0.0
144.16986	0.0
144.17155	9.0
144.17323	0.0
144.17493	14.0
144.1766	9.0
144.17828	0.0
144.53398	0.0
144.53566	9.0
144.53735	0.0
144.58627	0.0
144.58797	9.0
144.58965	0.0
144.95937	0.0
144.96104	9.0
144.96274	0.0
145.00835	0.0
145.01004	19.0
145.01173	74.0
145.01341	95.0
145.0151	210.0
145.0168	88.0
145.0185	111.0
145.02017	39.0
145.02187	27.0
145.02356	0.0
145.04552	0.0
145.04721	14.0
145.0489	0.0
145.0506	9.0
145.05228	0.0
145.06073	0.0
145.06242	9.0
145.06412	0.0
145.0658	0.0
145.06749	19.0
145.06918	14.0
145.07088	0.0
145.08101	0.0
145.0827	14.0
145.0844	0.0
145.08946	0.0
145.09116	14.0
145.09283	0.0
145.09453	0.0
145.09622	24.0
145.09792	33.0
145.0996	9.0
145.10129	44.0
145.10298	19.0
145.10468	0.0
145.10635	0.0
145.10805	19.0
145.10974	14.0
145.11143	0.0
145.1165	0.0
145.1182	9.0
145.11989	14.0
145.12157	14.0
145.12326	19.0
145.12495	19.0
145.12665	14.0
145.12833	9.0
145.13002	0.0
145.13171	19.0
145.1334	9.0
145.1351	9.0
145.13678	19.0
145.13847	14.0
145.14017	24.0
145.14186	0.0
145.14354	0.0
145.14523	9.0
145.14693	0.0
145.14862	9.0
145.15031	0.0
145.20102	0.0
145.20271	9.0
145.2044	0.0
145.6494	0.0
145.6511	9.0
145.65279	0.0
145.80353	0.0
145.80522	9.0
145.80692	0.0
145.95096	0.0
145.95265	24.0
145.95435	9.0
145.95604	0.0
145.96451	0.0
145.9662	9.0
145.9679	0.0
146.01875	0.0
146.02046	14.0
146.02216	0.0
146.05606	0.0
146.05775	14.0
146.05945	14.0
146.06114	0.0
146.0747	0.0
146.07642	9.0
146.07811	0.0
146.08658	0.0
146.08829	9.0
146.08998	9.0
146.09167	0.0
146.10524	0.0
146.10693	9.0
146.10863	0.0
146.11372	0.0
146.11542	9.0
146.11711	0.0
146.1205	0.0
146.1222	9.0
146.1239	0.0
146.15613	0.0
146.15782	14.0
146.15952	24.0
146.16121	75.0
146.1629	114.0
146.1646	71.0
146.1663	47.0
146.168	19.0
146.1697	32.0
146.17139	9.0
146.17308	0.0
146.17477	9.0
146.17648	9.0
146.17818	0.0
146.17987	9.0
146.18156	0.0
146.90851	0.0
146.9102	9.0
146.91191	9.0
146.9136	0.0
146.92552	0.0
146.92722	9.0
146.92891	0.0
147.00206	0.0
147.00375	9.0
147.00546	9.0
147.00716	0.0
147.00887	9.0
147.01056	0.0
147.04968	0.0
147.05139	9.0
147.0531	0.0
147.0582	0.0
147.0599	19.0
147.0616	32.0
147.06331	57.0
147.065	57.0
147.06671	47.0
147.0684	14.0
147.07011	0.0
147.07352	0.0
147.07521	25.0
147.07692	0.0
147.07861	80.0
147.08032	19.0
147.08202	29.0
147.08372	27.0
147.08542	14.0
147.08713	9.0
147.08882	0.0
147.09053	14.0
147.09222	0.0
147.09393	14.0
147.09563	0.0
147.09734	0.0
147.09903	14.0
147.10074	9.0
147.10243	0.0
147.10583	0.0
147.10754	9.0
147.10924	14.0
147.11095	32.0
147.11266	29.0
147.11435	19.0
147.11606	52.0
147.11775	14.0
147.11946	9.0
147.12115	9.0
147.12286	0.0
147.12456	9.0
147.12627	0.0
147.17732	0.0
147.17903	9.0
147.18073	0.0
148.06888	0.0
148.07059	9.0
148.0723	14.0
148.074	0.0
148.07571	14.0
148.07742	19.0
148.07913	0.0
148.08083	9.0
148.08253	0.0
148.09279	0.0
148.0945	14.0
148.09619	0.0
148.0979	9.0
148.09961	9.0
148.10132	0.0
148.10645	0.0
148.10815	9.0
148.10986	0.0
148.11157	19.0
148.11328	14.0
148.11497	0.0
148.11668	14.0
148.1184	0.0
148.5798	0.0
148.58151	9.0
148.58322	9.0
148.58493	0.0
148.60887	0.0
148.61058	14.0
148.61229	0.0
149.00766	0.0
149.00937	14.0
149.01108	18.0
149.0128	23.0
149.01451	139.0
149.01622	203.0
149.01793	598.0
149.01965	1477.0
149.02136	2106.0
149.02307	2137.0
149.02478	1669.0
149.0265	796.0
149.02821	563.0
149.02992	291.0
149.03163	153.0
149.03336	123.0
149.03506	28.0
149.03677	25.0
149.03848	25.0
149.0402	51.0
149.04192	47.0
149.04362	35.0
149.04533	23.0
149.04706	9.0
149.04877	65.0
149.05048	23.0
149.05219	106.0
149.05391	130.0
149.05562	430.0
149.05733	753.0
149.05904	653.0
149.06076	423.0
149.06247	363.0
149.06418	165.0
149.0659	82.0
149.06761	32.0
149.06932	42.0
149.07103	24.0
149.07275	9.0
149.07446	23.0
149.07617	9.0
149.07788	0.0
149.0796	0.0
149.08131	9.0
149.08302	0.0
149.08473	0.0
149.08646	9.0
149.08817	9.0
149.08987	19.0
149.0916	19.0
149.0933	24.0
149.09502	48.0
149.09673	14.0
149.09845	19.0
149.10016	9.0
149.10187	9.0
149.10359	0.0
149.1053	14.0
149.10701	0.0
149.10872	9.0
149.11044	0.0
149.11386	0.0
149.11557	19.0
149.1173	19.0
149.119	19.0
149.12071	0.0
149.12415	0.0
149.12585	19.0
149.12756	36.0
149.12929	27.0
149.131	19.0
149.1327	89.0
149.13443	24.0
149.13614	0.0
149.13785	0.0
149.13957	9.0
149.14128	0.0
149.58025	0.0
149.58195	9.0
149.58368	0.0
150.01813	0.0
150.01985	24.0
150.02158	66.0
150.02328	149.0
150.02501	251.0
150.02673	199.0
150.02844	133.0
150.03017	80.0
150.03188	24.0
150.0336	19.0
150.03532	14.0
150.03703	9.0
150.03876	0.0
150.04048	9.0
150.04219	0.0
150.0525	0.0
150.05423	9.0
150.05594	0.0
150.05766	24.0
150.05939	19.0
150.0611	40.0
150.06282	38.0
150.06454	19.0
150.06625	31.0
150.06798	19.0
150.06969	14.0
150.07141	0.0
150.07314	9.0
150.07484	0.0
150.08516	0.0
150.08688	14.0
150.08861	9.0
150.09032	19.0
150.09204	9.0
150.09375	14.0
150.09547	0.0
150.0972	14.0
150.0989	9.0
150.10063	9.0
150.10236	9.0
150.10406	9.0
150.10579	0.0
150.12126	0.0
150.12299	19.0
150.1247	9.0
150.12642	9.0
150.12814	0.0
150.12985	9.0
150.13158	0.0
150.1333	14.0
150.13501	24.0
150.13673	9.0
150.13846	9.0
150.14017	0.0
150.92686	0.0
150.92859	9.0
150.93031	0.0
150.94926	0.0
150.95099	9.0
150.95271	0.0
150.95444	14.0
150.95616	0.0
150.95961	0.0
150.96133	9.0
150.96306	0.0
150.99237	0.0
150.9941	9.0
150.99582	0.0
151.02168	0.0
151.0234	9.0
151.02513	42.0
151.02686	24.0
151.02858	31.0
151.0303	9.0
151.03203	14.0
151.03375	9.0
151.03548	24.0
151.0372	0.0
151.06479	0.0
151.06651	9.0
151.06824	0.0
151.06996	14.0
151.07169	19.0
151.07341	40.0
151.07513	26.0
151.07686	23.0
151.07858	14.0
151.0803	9.0
151.08203	19.0
151.08376	23.0
151.08548	14.0
151.0872	50.0
151.08893	71.0
151.09065	95.0
